session_id,target
16726,7.572716878829295e-15
16727,6.9277467333437025e-15
16728,9.972444165290752e-15
16729,2.2412636321908614e-15
16730,1.7631047690442125e-16
16731,1.1733334339737232e-14
16732,6.6395522524220254e-15
16733,7.013232359758747e-17
16734,1.1323297260439297e-14
16735,1.07678681527054e-14
16736,4.422525280820518e-15
16737,1.6704025215576745e-15
16738,8.740759298770202e-16
16739,5.531826170790812e-15
16740,4.027372823103971e-15
16741,3.77225500090558e-15
16742,1.1488042931358086e-14
16743,5.526847733854463e-15
16744,5.483017828236877e-15
16745,8.472796090562253e-15
16746,8.051570512171377e-15
16747,1.6556369204769504e-15
16748,3.561574314692309e-15
16749,7.225478159029324e-15
16750,9.408700264212036e-15
16751,1.1588639207313056e-15
16752,8.07569126462054e-15
16753,1.0017428187577219e-14
16754,6.617109788476236e-15
16755,3.3639705859335104e-15
16756,7.302620057413288e-15
16757,7.106647467864715e-15
16758,1.1279584598937997e-14
16759,5.2289094566945246e-15
16760,2.124313845877539e-15
16761,1.6909592988930821e-15
16762,1.1316301567333452e-14
16763,4.011209116479166e-15
16764,7.051618523101341e-15
16765,5.391349201207866e-15
16766,9.733953121942246e-15
16767,1.057969737014502e-14
16768,1.0960955400813773e-14
16769,3.1720057476466366e-15
16770,8.776935371736407e-15
16771,3.196812532804712e-15
16772,1.5826841984900044e-15
16773,9.879689951558598e-15
16774,4.159337343068294e-15
16775,3.5237817203565004e-15
16776,5.833278790125754e-15
16777,1.0020099882367678e-14
16778,3.827525356571464e-15
16779,9.354027495306516e-15
16780,1.5170285406308887e-15
16781,1.0139062068877623e-14
16782,1.698431264727878e-15
16783,1.0134769040612295e-14
16784,4.406026437605466e-15
16785,9.966054439550118e-15
16786,8.523679427014822e-15
16787,2.1674179477366138e-16
16788,8.811807994524929e-15
16789,7.604319720373977e-16
16790,4.791581262906547e-15
16791,1.1104089233648187e-14
16792,1.0781717092588943e-14
16793,4.9201049454607645e-15
16794,1.1407669727758269e-14
16795,5.512297884077764e-15
16796,2.5352654302669287e-15
16797,1.6321491550009956e-15
16798,1.0171419817017023e-14
16799,5.640032439697932e-15
16800,2.131503895202161e-15
16801,1.9554600047656034e-15
16802,6.7198800990903265e-15
16803,3.93718027062036e-15
16804,8.653433998120916e-15
16805,9.450569565296043e-15
16806,6.068239138222609e-17
16807,1.0675128834374079e-15
16808,6.242047785396842e-15
16809,1.1343838415659726e-14
16810,9.801925019923759e-15
16811,2.1932186330185317e-15
16812,8.266167664094349e-15
16813,8.604921113189216e-15
16814,2.884445705123793e-15
16815,1.6349966520386155e-15
16816,5.036223567052601e-15
16817,4.673832888149992e-15
16818,1.1207524675927601e-14
16819,1.1090351784041421e-14
16820,9.538095632710663e-15
16821,4.477699488959937e-15
16822,5.777643895081676e-15
16823,7.070094453961712e-16
16824,4.2171872505221785e-15
16825,6.7494991995227706e-15
16826,8.376179404830167e-15
16827,1.1385496442824767e-14
16828,1.0976018711479289e-15
16829,6.892331365209951e-15
16830,1.1696694821211012e-14
16831,7.325020925223849e-15
16832,1.0126086067899034e-14
16833,1.063090295856556e-14
16834,1.3104876262892667e-15
16835,9.795379369581096e-15
16836,1.0340837819859415e-15
16837,2.2311573410693114e-15
16838,9.704499316988753e-16
16839,1.0561343286361061e-14
16840,8.926418098455129e-15
16841,2.7289532077614298e-15
16842,9.803285556631799e-15
16843,9.527341107182702e-15
16844,6.388813395037207e-16
16845,6.8341425182966235e-15
16846,2.3953148463830473e-15
16847,3.939365263916952e-16
16848,8.505620786245451e-16
16849,5.1622556084676176e-15
16850,3.766921223445424e-15
16851,1.764700416866085e-16
16852,1.1483773244965096e-14
16853,3.077108225767399e-15
16854,8.407932743130066e-15
16855,1.18556911337655e-14
16856,1.0394844601085684e-15
16857,6.050160131514295e-15
16858,9.422491041921826e-15
16859,6.741292540256068e-15
16860,3.9267456560546314e-15
16861,3.5164268219771982e-15
16862,9.72873800806937e-15
16863,1.690190952788182e-15
16864,6.809843706062701e-15
16865,5.619902588117512e-15
16866,7.11717694002386e-15
16867,6.877012182474601e-15
16868,1.0382454144131832e-14
16869,4.945500196034947e-15
16870,1.5780607398013413e-15
16871,3.0850900661076784e-15
16872,1.147859863688505e-14
16873,9.19189328988496e-15
16874,4.961035236984405e-15
16875,8.792429484852322e-15
16876,1.1512033995187749e-14
16877,9.5163784075633e-15
16878,6.176044815095853e-15
16879,1.6950081268612331e-15
16880,5.689619082407764e-15
16881,9.657281784193629e-15
16882,9.731241482951027e-15
16883,9.917095196143428e-16
16884,1.082035837505868e-14
16885,8.704234311590744e-15
16886,8.486788304616515e-16
16887,3.0938031374475488e-15
16888,5.448472339268684e-16
16889,4.2215401030793654e-15
16890,6.7377640900600995e-15
16891,7.329286462361963e-15
16892,2.6613484637083736e-15
16893,2.19811061639077e-15
16894,5.619264801657366e-15
16895,3.5612390232088326e-15
16896,1.1649842430500565e-14
16897,9.404058676123725e-15
16898,8.740464391703281e-15
16899,5.254204743149897e-15
16900,6.288214960450607e-15
16901,1.057570739005712e-14
16902,2.9034789506252198e-15
16903,1.0456285350179335e-14
16904,1.8166071850666574e-15
16905,6.359276180905892e-15
16906,4.867578851763385e-15
16907,3.2761019449544182e-15
16908,6.548040250130449e-15
16909,4.670135151146572e-16
16910,5.151203106147466e-15
16911,2.3250736524122355e-15
16912,6.575444270881657e-15
16913,1.187671724418531e-14
16914,1.1957470469299338e-14
16915,1.0691949006877158e-14
16916,1.1171387273842872e-14
16917,6.040557878783219e-15
16918,6.56594961616156e-15
16919,1.1612076059896654e-14
16920,3.8150338947953514e-15
16921,2.734218065377331e-15
16922,1.1053648082738869e-14
16923,9.573523513175885e-15
16924,7.567463723037885e-15
16925,1.0197715875320013e-14
16926,4.870706312209769e-15
16927,1.654796946661959e-15
16928,5.691941080255795e-16
16929,4.0079099583392996e-15
16930,5.346192939547097e-15
16931,5.3320020073961e-15
16932,3.3204026256222653e-15
16933,6.014514321214141e-16
16934,4.321273009388355e-15
16935,7.438495546778756e-15
16936,4.229270614391113e-15
16937,4.3706649506915445e-15
16938,4.764790728043535e-15
16939,2.4718798009667726e-15
16940,2.1932671424019205e-15
16941,9.895823390161975e-15
16942,7.128799441517677e-15
16943,6.490105831943512e-15
16944,3.999677977172733e-15
16945,9.187917291332999e-15
16946,1.2856815793369852e-15
16947,5.9206140901694345e-15
16948,8.398046074164505e-15
16949,8.767438443978696e-15
16950,7.992988943169669e-15
16951,7.20106093004793e-15
16952,1.0673798581979065e-14
16953,1.1967584745027406e-15
16954,1.0000159439547115e-15
16955,1.2014047321110706e-15
16956,9.346910164431665e-15
16957,1.1296845440974852e-14
16958,1.1370566726649116e-15
16959,1.1835362585187977e-14
16960,2.2915927848138294e-16
16961,3.942407531032679e-15
16962,3.539183262362443e-15
16963,1.1309153745638e-14
16964,8.183725958084918e-15
16965,6.478009241882811e-16
16966,8.432366267783724e-15
16967,2.018281069443753e-15
16968,2.855160897484028e-16
16969,8.605041112391576e-15
16970,4.451388441268556e-15
16971,2.805694101613196e-15
16972,9.810871653549412e-15
16973,1.1186010384683243e-14
16974,8.383591169759342e-15
16975,9.978939309049775e-16
16976,2.125517785389205e-15
16977,7.800390687775937e-18
16978,9.923160076315462e-16
16979,1.6227979822970216e-15
16980,5.252848586539945e-15
16981,3.7649641142726154e-15
16982,9.526635012039346e-15
16983,6.790683688880001e-15
16984,1.0463075276790165e-14
16985,7.142524132647216e-16
16986,1.894904124134623e-15
16987,5.012169131000031e-15
16988,9.749472293225171e-15
16989,1.1027674292097141e-14
16990,9.472789155996626e-16
16991,1.3319255713159373e-15
16992,2.5751853760621235e-15
16993,8.63369106625033e-15
16994,2.197113356575869e-15
16995,1.054209345701556e-14
16996,1.1599348944242085e-14
16997,7.856116326426152e-15
16998,8.236723296779442e-15
16999,3.11555604101609e-15
17000,7.604598184579321e-15
17001,7.411622495035911e-15
17002,3.83887449329646e-16
17003,3.39023459349506e-15
17004,1.1470339700706618e-14
17005,5.907752314200375e-15
17006,9.179819623494944e-15
17007,8.45021368783082e-15
17008,1.0134297710281771e-14
17009,5.564347081925909e-15
17010,6.608934406893026e-15
17011,1.1169003935503861e-14
17012,8.49956387965353e-15
17013,7.07864630288524e-15
17014,4.3938897231739725e-15
17015,3.3660399140017723e-16
17016,2.767195403554475e-15
17017,9.011953338614129e-15
17018,7.891542656550844e-16
17019,1.166729613453592e-16
17020,4.712045009837652e-15
17021,1.1488711477297997e-14
17022,7.464488376638156e-15
17023,1.1638016698127606e-14
17024,9.274336223724578e-15
17025,1.4645783930391953e-16
17026,8.280352493875838e-15
17027,6.947738538847937e-15
17028,3.605034447617594e-17
17029,4.178517680709645e-15
17030,1.1252252164313142e-14
17031,1.0539442528591719e-14
17032,5.1408989172226596e-15
17033,6.077787424168704e-15
17034,8.384756324199193e-15
17035,9.12380498208505e-15
17036,7.729135816104983e-16
17037,6.513132807602753e-15
17038,7.522331948289059e-15
17039,1.0918287375014595e-14
17040,1.1464941074375633e-14
17041,1.1885827808434474e-14
17042,4.04172884349526e-15
17043,7.384483481937598e-15
17044,1.0702882663094616e-14
17045,1.1518132258544267e-14
17046,4.310090066144601e-15
17047,9.11958233267451e-15
17048,2.9235717871161604e-15
17049,4.485597850622953e-15
17050,6.804986477536047e-15
17051,1.7580951195095123e-15
17052,4.33615184318325e-15
17053,8.479401498965319e-16
17054,7.118985421261552e-16
17055,1.1565049274584003e-14
17056,6.83273380463453e-15
17057,6.9313083898766234e-15
17058,7.729503841926596e-15
17059,4.773401549863185e-15
17060,5.1416780003521956e-15
17061,1.09680860557109e-14
17062,9.890973646715105e-15
17063,7.054777509290932e-16
17064,6.560823832767371e-15
17065,8.605545887878446e-15
17066,5.7300077911705905e-15
17067,5.290659765863931e-16
17068,8.345422169158334e-15
17069,2.89963093365275e-15
17070,5.747783795084402e-15
17071,3.2046705807198446e-15
17072,8.162616949555848e-15
17073,8.599877347626992e-15
17074,1.1476999838751908e-14
17075,7.946548300431258e-15
17076,6.8433119817028675e-15
17077,3.4677123701652956e-15
17078,6.972637984057301e-15
17079,1.1558161853541474e-14
17080,4.499623673727037e-15
17081,2.7003395873765225e-15
17082,3.334901266966783e-17
17083,5.889318149549626e-15
17084,4.5237234019126984e-15
17085,1.017679496227306e-14
17086,1.8861064315594085e-15
17087,3.937100798611337e-15
17088,2.615594490827331e-15
17089,7.594597251528994e-15
17090,9.941307217871026e-15
17091,8.745424294379593e-16
17092,2.5501988219053915e-15
17093,4.553795306066e-15
17094,3.0612464663393387e-15
17095,1.0786127363845377e-14
17096,2.203738714981293e-15
17097,1.2692143731753673e-15
17098,6.4468669523094135e-15
17099,2.20524301369008e-15
17100,7.3377966532734e-16
17101,2.241241931452583e-15
17102,1.1364299437941504e-14
17103,8.429477403679343e-15
17104,1.7934195594938214e-15
17105,9.471321900605173e-15
17106,3.69258323291212e-15
17107,1.027213759081801e-14
17108,8.369280709534887e-16
17109,8.846745263408564e-15
17110,3.8337954026320626e-16
17111,4.780058243707743e-16
17112,1.0740362574965983e-14
17113,5.061058119439803e-15
17114,8.121202741240994e-15
17115,4.274033925916429e-15
17116,6.742319201291068e-17
17117,9.171665128386786e-15
17118,6.492166360239909e-15
17119,1.0962293959916043e-14
17120,6.125240944618897e-15
17121,2.915708632523819e-15
17122,1.817601700401166e-15
17123,1.0834234993158125e-14
17124,1.0606349751972627e-15
17125,4.710984925395709e-15
17126,2.6393286104123262e-15
17127,1.6329729809999134e-15
17128,1.1130220682009627e-14
17129,3.379078647171083e-15
17130,8.140059411631083e-15
17131,1.1492253271515028e-14
17132,1.108235540200127e-14
17133,5.478462547130852e-15
17134,9.050845105331298e-15
17135,1.1952269962063981e-14
17136,6.677802603538725e-15
17137,1.1784258712205025e-14
17138,5.41377133041122e-15
17139,1.0286518385910419e-14
17140,1.0328445033973579e-14
17141,1.0527220819287222e-15
17142,7.121029055441616e-15
17143,7.12316034177536e-15
17144,5.081972775907951e-15
17145,2.009845143131137e-15
17146,5.571145025740703e-16
17147,1.1439015076443336e-14
17148,2.883232660807394e-15
17149,8.05243758595945e-15
17150,1.0587663904951298e-14
17151,9.568074078125182e-15
17152,1.0616931500513687e-14
17153,1.6975836268877789e-15
17154,4.4405279475799e-15
17155,6.247929023492808e-15
17156,9.328522016854141e-16
17157,5.543324945864381e-15
17158,5.560407569103968e-15
17159,2.9596930994716696e-16
17160,7.150052826948373e-15
17161,1.3168475687286296e-17
17162,5.339011977422336e-15
17163,1.0900093139248872e-15
17164,4.1310269989240515e-15
17165,1.945231696276345e-15
17166,8.564331092113346e-15
17167,6.608769178937601e-15
17168,2.1711905469636724e-15
17169,5.177388998903992e-15
17170,1.1489222571395201e-14
17171,1.1876958889098387e-15
17172,9.543140316724276e-15
17173,8.706685840510122e-15
17174,2.0510014653973427e-15
17175,4.2308597183440046e-15
17176,1.0924629228511415e-14
17177,9.42811615388032e-15
17178,6.267047665076022e-15
17179,1.0918329878643125e-14
17180,8.673472792292468e-15
17181,8.236745449844783e-15
17182,6.786520698171556e-15
17183,5.204818198658466e-15
17184,9.273630658870746e-15
17185,6.037594685244304e-15
17186,2.5372319998321415e-15
17187,4.457140564827538e-15
17188,6.602856923693518e-15
17189,9.786363897022623e-16
17190,7.0624951315573944e-15
17191,3.7553682239927394e-15
17192,8.995495897270738e-15
17193,8.283208606196528e-15
17194,5.64534215636367e-15
17195,8.447732510334124e-15
17196,1.1303564949381116e-15
17197,6.672155635067585e-15
17198,5.334848203208788e-16
17199,6.041271463405295e-16
17200,1.1908983508329981e-14
17201,4.0760325119347425e-15
17202,2.83599816072734e-15
17203,6.419736006759512e-15
17204,9.699550035539048e-15
17205,7.246486621327409e-15
17206,2.591366714284008e-15
17207,6.56986677459682e-15
17208,4.5052525349250266e-15
17209,1.131125809144138e-14
17210,6.1022438325239585e-15
17211,6.982613546811806e-15
17212,1.0790576234970532e-14
17213,9.644469872927473e-15
17214,3.3133316634624153e-15
17215,1.1537339140361656e-14
17216,3.731900888642606e-15
17217,6.410453311225649e-16
17218,1.1516937907423602e-15
17219,6.166963589617797e-15
17220,2.01745629808746e-15
17221,9.047913057515506e-15
17222,1.950162917484565e-15
17223,6.476920703916779e-16
17224,6.614398081340024e-15
17225,7.380502876151698e-15
17226,6.4398549313063164e-15
17227,7.503264688845386e-15
17228,1.0064191905800909e-14
17229,2.743661564761722e-15
17230,7.949824328319523e-15
17231,1.8658447318517783e-15
17232,3.023544259847449e-15
17233,3.3290916930506773e-15
17234,5.84729629642394e-15
17235,3.3451334823519294e-15
17236,2.537070190710628e-15
17237,1.5801491371889188e-15
17238,8.99167289080509e-15
17239,6.2988075388466695e-15
17240,1.3164748608504814e-15
17241,5.05752217536611e-15
17242,1.14418357869886e-14
17243,4.3188185313887286e-15
17244,7.229321632731571e-15
17245,2.3553970188886623e-15
17246,1.2249457893904303e-16
17247,1.518395906900103e-15
17248,7.52763334525702e-15
17249,1.5654919692105106e-16
17250,4.3338817066346324e-16
17251,2.4942917506702717e-15
17252,6.08492041557867e-16
17253,1.1245255414938399e-14
17254,8.350542618268818e-15
17255,2.628210233364281e-15
17256,1.5744065461085284e-15
17257,8.603274235627653e-15
17258,5.9763242625452795e-15
17259,1.0205837839576686e-14
17260,1.5263053800570295e-15
17261,1.0509726235559768e-14
17262,2.924391064607862e-15
17263,8.614227997716959e-15
17264,4.971460013250536e-16
17265,9.322153129515413e-15
17266,1.5677133056525688e-15
17267,1.1224446074302804e-15
17268,4.02558176693343e-15
17269,5.6441799466234325e-16
17270,3.041587864983637e-15
17271,2.3644974234300107e-15
17272,8.186183182987079e-15
17273,9.898541455636124e-15
17274,4.13321218328899e-15
17275,9.516566329735884e-15
17276,2.7697094620677274e-15
17277,9.9381216859791e-15
17278,5.483016681039231e-15
17279,4.270307099629967e-15
17280,1.0837120376637178e-14
17281,1.1514456520472676e-15
17282,6.447228868983235e-15
17283,1.5842300147925433e-15
17284,8.524519518423367e-16
17285,2.750131176496695e-16
17286,1.9427895239593093e-15
17287,7.17857945766975e-15
17288,4.988526882168908e-15
17289,1.0601524723734378e-14
17290,8.229452667678612e-15
17291,8.907556242408829e-15
17292,5.636117514837202e-15
17293,4.537441301213722e-15
17294,7.2974215186426e-15
17295,1.0327207262357197e-14
17296,1.9094562454855707e-15
17297,8.988890196900366e-15
17298,6.3706311480554726e-15
17299,1.4319796214204183e-15
17300,9.421898337826576e-15
17301,3.1640477700181136e-15
17302,1.0105762299778541e-14
17303,8.902488607872627e-15
17304,9.854135537973556e-15
17305,8.025700110276408e-16
17306,4.645192479361478e-15
17307,1.9464283124359625e-15
17308,6.809869058235871e-15
17309,9.617501276907416e-15
17310,2.4362887089448546e-15
17311,1.422185309511383e-15
17312,5.842174531280288e-15
17313,6.013046537865138e-15
17314,4.402709878015172e-15
17315,6.686160554122754e-15
17316,4.422892835930495e-15
17317,1.009486273685253e-14
17318,1.0097215262327711e-14
17319,1.0888934110992213e-14
17320,5.526054914657476e-15
17321,9.037715066404307e-15
17322,1.0691096845917048e-14
17323,4.597976556468117e-15
17324,8.405114507138838e-15
17325,1.1158338649836628e-14
17326,1.0093520495588723e-15
17327,6.145739865676927e-15
17328,4.724596681778203e-15
17329,4.340046023766209e-15
17330,3.638360343683974e-15
17331,3.443276683581136e-15
17332,9.156804780652156e-15
17333,3.056828615114369e-15
17334,7.87232503618399e-15
17335,5.29170325088313e-15
17336,5.177822148041388e-15
17337,1.1756358790071054e-14
17338,8.218293724015613e-15
17339,7.255909928996285e-15
17340,2.2627741739701984e-15
17341,2.696636757333834e-15
17342,5.001987160187057e-15
17343,1.0243367871351738e-16
17344,7.766678774760818e-15
17345,4.52314578002168e-15
17346,5.443384068289942e-15
17347,1.553709254846813e-15
17348,2.0273196445709765e-15
17349,1.6162755877232436e-15
17350,1.0584770396413502e-14
17351,1.4096537311488068e-15
17352,3.546212551175725e-15
17353,1.7622966398948203e-15
17354,2.5973057257381486e-15
17355,4.9312279223321015e-15
17356,1.6493452119501065e-15
17357,9.944983786837217e-15
17358,4.122272009328455e-15
17359,7.854552318585388e-15
17360,8.345116077711708e-15
17361,3.198660642520141e-15
17362,1.8156669528554543e-15
17363,8.150133625986017e-15
17364,1.0201804296365806e-14
17365,7.63478662547031e-15
17366,1.145951736324645e-14
17367,6.40561131253411e-15
17368,5.9159077360460334e-15
17369,1.1835944169233905e-14
17370,1.1404452117137015e-14
17371,7.412391015716145e-15
17372,8.878863539347767e-15
17373,1.116366187401687e-14
17374,1.7702268933776043e-15
17375,2.8812249652464577e-15
17376,3.7336188472008576e-15
17377,9.84792733590744e-15
17378,1.0156246714009342e-15
17379,7.209421596308972e-15
17380,8.192379389429054e-15
17381,3.16403659170298e-15
17382,2.412158360454942e-15
17383,4.066025716513211e-15
17384,2.873063286008974e-15
17385,1.607734833970554e-15
17386,1.1588325079894572e-14
17387,1.1871886814987671e-14
17388,1.136681641288993e-14
17389,1.1689299788295859e-14
17390,2.239907910433121e-15
17391,4.387599587444404e-15
17392,6.91238286912784e-16
17393,6.379545024262388e-15
17394,2.6989541571309482e-15
17395,3.1289045467288956e-15
17396,2.4276825740364647e-15
17397,9.782838288074833e-15
17398,9.707001747744469e-15
17399,2.890627569933086e-15
17400,9.442269539599852e-16
17401,1.001344597630301e-14
17402,1.0180073857467868e-14
17403,6.348023995713137e-15
17404,4.868013473867424e-15
17405,4.4863446039084644e-15
17406,8.625215673483268e-15
17407,4.4375392076582105e-15
17408,5.602853785010755e-15
17409,8.733170484638598e-15
17410,1.099365124313494e-14
17411,6.764585823578194e-15
17412,3.222755894009425e-15
17413,3.969902050143423e-15
17414,5.442376917723711e-15
17415,7.041918192396134e-15
17416,1.0738973890592335e-14
17417,9.56985157642046e-15
17418,3.2190139640938358e-15
17419,9.265064204580313e-15
17420,1.0817853383676999e-14
17421,7.628733992770631e-15
17422,1.1363873290959149e-14
17423,4.325911310349793e-15
17424,2.8791499826240056e-15
17425,4.4486259130523496e-15
17426,5.666257648866909e-15
17427,1.0286956185476885e-14
17428,4.716329579352666e-15
17429,1.1174319660198698e-14
17430,7.135766814075773e-15
17431,6.033477042523719e-15
17432,1.154730157317757e-14
17433,7.629856852508792e-16
17434,2.503460875685045e-15
17435,3.3642863744324287e-15
17436,9.489438394084447e-16
17437,4.11909058262861e-15
17438,4.439269067835152e-15
17439,6.425837132132769e-15
17440,1.089910474490398e-14
17441,6.872238308075703e-15
17442,1.1103516415247777e-14
17443,1.1242157991378786e-14
17444,1.1004780376544245e-14
17445,3.6761939681809155e-15
17446,1.0504603220313141e-15
17447,4.10028587448878e-15
17448,9.125013863959993e-15
17449,7.151334566706005e-15
17450,3.8771580564851194e-15
17451,1.12794166241183e-14
17452,6.908598963733331e-15
17453,4.764898655005131e-15
17454,1.0130873988272334e-14
17455,2.1806862753190097e-15
17456,1.0241382740971859e-14
17457,2.8743495059203707e-15
17458,5.438403982232428e-15
17459,1.1770048881427992e-14
17460,1.6405063783762442e-15
17461,4.415312717281547e-15
17462,8.608853601381299e-15
17463,1.1847589563011833e-14
17464,3.1883410675757506e-15
17465,4.6176715602761325e-15
17466,1.1197502179173027e-14
17467,3.430982713637274e-15
17468,1.1972354978415177e-14
17469,1.1443883323500029e-14
17470,7.807981837790763e-15
17471,7.002254533357619e-15
17472,2.973748486575948e-15
17473,1.0767127468354686e-14
17474,1.1291503645371446e-14
17475,9.798936198622935e-15
17476,3.6119691231922696e-15
17477,3.800818641733904e-15
17478,3.707355220331933e-15
17479,8.620731873177877e-15
17480,6.700384723667958e-16
17481,6.798854954181544e-15
17482,2.64012861172427e-15
17483,9.243838679006495e-15
17484,2.7120656762346465e-15
17485,1.1532606653046043e-14
17486,8.168035438984654e-15
17487,2.1686366468557682e-16
17488,6.409894881750635e-15
17489,8.23510128833687e-15
17490,1.4637830700590375e-15
17491,1.128176017381223e-14
17492,9.863419654035673e-15
17493,1.1037030562789339e-14
17494,1.7050649760891065e-15
17495,1.4429670345247527e-15
17496,4.420324062993179e-15
17497,6.587793539163541e-15
17498,1.1085370406046712e-15
17499,1.1190384020535474e-14
17500,3.370215861648527e-15
17501,1.877020973782115e-15
17502,4.352977289168132e-15
17503,1.1633532165700927e-14
17504,3.3523218100480173e-15
17505,1.0755133972425894e-14
17506,5.195346852169645e-15
17507,1.0870122716321283e-14
17508,9.57012574022901e-15
17509,3.1171390653007577e-15
17510,1.0129698396945861e-14
17511,7.805842181172386e-15
17512,8.144551321690259e-15
17513,5.833131473447626e-16
17514,5.966641026198466e-15
17515,7.713789757925875e-15
17516,1.9632077398622292e-15
17517,7.777256989517106e-15
17518,9.790414602461945e-15
17519,3.0378088577100427e-16
17520,6.348441160701703e-15
17521,9.559591621885042e-15
17522,1.0503744966564047e-14
17523,9.844269467674602e-15
17524,2.670772782409544e-15
17525,5.336514871966757e-15
17526,5.435596179848034e-15
17527,6.927656599578979e-15
17528,4.803660006699136e-15
17529,3.886965609199192e-15
17530,2.2596033091824522e-15
17531,5.616366952962156e-15
17532,1.3377014349690673e-15
17533,1.0932320868546848e-14
17534,7.74846596962943e-15
17535,5.596961013973089e-16
17536,9.158305462834219e-15
17537,8.403191538790754e-15
17538,9.783493115231452e-15
17539,9.764056781470332e-15
17540,1.1189148325056721e-14
17541,7.545816622304859e-16
17542,1.1130858862643022e-14
17543,4.409851699365702e-15
17544,7.78892590276694e-15
17545,7.899423568017797e-15
17546,5.475634070962551e-16
17547,3.0380692369713144e-16
17548,1.823796762571775e-15
17549,1.027601835272477e-14
17550,2.1381768044371802e-15
17551,1.5362827836614165e-15
17552,3.710265235868863e-15
17553,3.837463301102641e-15
17554,7.950816826225685e-15
17555,1.1344356464880784e-14
17556,1.4389811240514478e-15
17557,3.176370803310253e-16
17558,3.6134870255031426e-15
17559,1.1611914626389527e-14
17560,8.307596575477178e-15
17561,1.4810147675191789e-15
17562,1.1021676440621912e-14
17563,9.156765943586468e-15
17564,6.349039149831799e-15
17565,7.530558290552593e-15
17566,1.0421351636389304e-15
17567,1.192145518939004e-14
17568,1.090119740680596e-14
17569,2.3815138150712665e-15
17570,2.3773872594311937e-15
17571,7.46921247355907e-15
17572,4.212773118244466e-15
17573,1.850096361467015e-15
17574,9.306785380014665e-15
17575,2.112123093588725e-15
17576,8.65015009285113e-15
17577,7.211196599442541e-15
17578,2.2378443696153282e-15
17579,8.715052184268915e-15
17580,1.027134235065934e-14
17581,9.409116379570774e-15
17582,4.127632778390095e-15
17583,8.629637930410704e-15
17584,1.1596322502079925e-14
17585,4.2269866908115425e-15
17586,1.0719015764576813e-14
17587,7.911286593933598e-15
17588,2.558503828306012e-15
17589,2.815575434120768e-15
17590,2.0277114943363918e-15
17591,7.679239573469012e-15
17592,9.250293893934628e-15
17593,5.312327315822788e-15
17594,8.391726191277675e-15
17595,2.281249334837925e-15
17596,6.266549581592358e-15
17597,7.295084611264438e-15
17598,1.709007805550744e-17
17599,4.3630868959007334e-15
17600,5.684177013443996e-15
17601,8.321912869361536e-15
17602,1.0732823411975409e-14
17603,9.979159822052077e-15
17604,9.382304402056826e-15
17605,2.706022125113247e-15
17606,2.719646074464336e-15
17607,5.121857740322435e-15
17608,6.087310852111106e-15
17609,1.1663914474972345e-14
17610,5.634509181716681e-15
17611,1.0996564245877861e-15
17612,5.874591664576885e-16
17613,1.1713478069822314e-14
17614,5.467401008114798e-16
17615,2.249250625588592e-15
17616,7.285611524984316e-15
17617,9.454946365321477e-15
17618,1.4495180336676146e-15
17619,6.06799666347436e-15
17620,1.9007390883354743e-15
17621,1.0242481756201681e-14
17622,4.573595795503948e-15
17623,1.1840434683107843e-15
17624,5.8967063538445185e-15
17625,1.871651029267227e-15
17626,1.1973201651174498e-15
17627,7.737673924445071e-15
17628,1.1425802423682207e-14
17629,1.1765808691408217e-14
17630,2.667136510576165e-15
17631,1.1552950193727834e-14
17632,8.13325091244763e-15
17633,7.585440155438366e-15
17634,2.194620046563772e-15
17635,1.0756867793492212e-15
17636,1.0308361753195088e-14
17637,7.99464769307576e-15
17638,1.0101774182641523e-14
17639,5.21690162328269e-15
17640,8.489417621080113e-15
17641,3.1456604481457795e-15
17642,1.0314351462567209e-14
17643,9.352208411920415e-15
17644,5.7417164325986e-15
17645,3.891742179627676e-15
17646,9.045019828914607e-15
17647,1.572289569242174e-15
17648,2.5178422611663966e-15
17649,1.1638374832049527e-14
17650,2.600291310145165e-15
17651,8.290220080239023e-15
17652,1.8331951923639526e-15
17653,1.1427408471231383e-14
17654,1.1035711769348758e-14
17655,6.100299240668474e-15
17656,7.616885224532833e-15
17657,9.052575821348564e-15
17658,3.504443072118428e-15
17659,1.1965659334120332e-14
17660,4.15327339412687e-15
17661,1.1884674370618427e-14
17662,1.029677203958333e-14
17663,6.792882277454405e-15
17664,8.608258886547696e-15
17665,7.980048625839865e-15
17666,8.223936942041094e-15
17667,1.0322788433802046e-14
17668,2.14365852483384e-15
17669,1.1500251742041612e-14
17670,4.860328500612965e-15
17671,4.5243232711887774e-15
17672,9.852634628572568e-15
17673,7.415189176163324e-15
17674,1.1916696966069981e-14
17675,2.5327624414793206e-15
17676,7.873076592323981e-15
17677,1.0802618121172008e-14
17678,2.90691803393806e-15
17679,1.0765066054650996e-14
17680,9.484269504731279e-15
17681,5.745461481615296e-15
17682,9.58485641282577e-15
17683,8.000291754380093e-16
17684,7.773051480776699e-15
17685,6.37887168426113e-15
17686,3.2586722728746897e-15
17687,8.204090487329612e-15
17688,5.901315654138896e-15
17689,1.254496678203924e-15
17690,2.8357771044653273e-15
17691,5.82680195590875e-15
17692,3.783063700418041e-15
17693,1.028126223911856e-14
17694,1.139733475192402e-14
17695,9.266042511644184e-15
17696,7.838413914592678e-15
17697,3.887506408855064e-15
17698,1.6262464718329505e-16
